Date,Redraft PPR ADP,Redraft SF ADP,Redraft Half PPR ADP,Dynasty PPR ADP,Dynasty SF ADP,Dynasty Half PPR ADP,IDP ADP,Player Team,Player First Name,Player Last Name,Fantasy Player Position,Player Id,Positional Rank
"August 31, 2022",231.3,232.0,211.7,271.2,242.7,216.0,350.8,ARI,Eno,Benjamin,RB,6951,RB65
"August 31, 2022",232.4,239.3,226.0,265.9,273.2,257.0,,TEN,Dontrell,Hilliard,RB,5536,RB66
"August 31, 2022",233.0,237.5,242.5,249.6,233.3,271.1,,ATL,Rob,Gronkowski,TE,515,TE28
"August 31, 2022",233.9,250.3,233.1,282.8,283.3,273.6,,GB,Randall,Cobb,WR,928,WR82
"August 31, 2022",235.0,251.2,229.1,170.6,182.2,168.5,331.4,TEN,Hassan,Haskins,RB,8123,RB67
"August 31, 2022",236.3,147.2,,,171.0,,260.4,ATL,Marcus,Mariota,QB,2307,QB27
"August 31, 2022",237.8,118.9,235.5,278.2,142.5,259.2,224.5,NYG,Daniel,Jones,QB,5870,QB28
"August 31, 2022",238.5,236.4,241.5,238.5,231.9,219.8,376.7,IND,Parris,Campbell,WR,5880,WR83
"August 31, 2022",239.0,249.6,244.9,250.9,258.5,228.5,394.3,BAL,Kenyan,Drake,RB,3242,RB68
"August 31, 2022",240.1,231.7,236.3,178.0,183.9,177.4,285.2,CLE,Donovan,Peoples-Jones,WR,6824,WR84
"August 31, 2022",241.1,248.2,238.8,278.9,250.1,224.7,,CIN,Chris,Evans,RB,7794,RB69
"August 31, 2022",242.5,123.2,246.4,287.1,150.0,,233.4,DET,Jared,Goff,QB,3163,QB29
"August 31, 2022",242.7,272.1,230.0,269.2,260.7,224.9,375.1,CIN,Samaje,Perine,RB,4147,RB70
"August 31, 2022",244.1,230.9,237.3,186.0,205.0,188.2,336.3,WAS,Curtis,Samuel,WR,4082,WR85
"August 31, 2022",245.6,235.3,233.6,143.9,147.5,139.6,249.8,CLE,David,Bell,WR,8118,WR86
"August 31, 2022",246.8,254.5,242.3,181.1,212.0,183.9,348.3,SF,Trey,Sermon,RB,7593,RB71
"August 31, 2022",247.4,227.0,,242.8,196.6,221.8,332.2,HOU,Brevin,Jordan,TE,7568,TE29
"August 31, 2022",248.3,244.3,251.4,253.9,237.8,230.9,397.3,NE,Kendrick,Bourne,WR,4454,WR87
"August 31, 2022",249.1,226.8,248.2,296.2,240.3,276.3,382.0,WAS,Logan,Thomas,TE,2251,TE30
"August 31, 2022",250.4,242.7,250.7,241.7,224.3,217.7,365.2,BAL,Devin,Duvernay,WR,6847,WR88
"August 31, 2022",251.4,122.0,249.0,298.0,138.6,,229.3,WAS,Carson,Wentz,QB,3161,QB30
"August 31, 2022",252.0,242.5,245.7,257.5,235.8,223.6,399.7,LAC,Sony,Michel,RB,4962,RB72
"August 31, 2022",253.5,245.7,,288.0,282.5,,,IND,Mo,Alie-Cox,TE,4054,TE31
"August 31, 2022",254.3,247.7,,133.8,143.6,138.8,236.0,ARI,Trey,McBride,TE,8130,TE32
"August 31, 2022",255.8,241.3,251.9,222.5,222.5,205.0,393.9,NYJ,Corey,Davis,WR,4036,WR89
"August 31, 2022",256.4,146.2,,242.9,123.2,220.6,223.7,HOU,Davis,Mills,QB,7585,QB31
"August 31, 2022",257.3,238.4,,254.2,213.5,218.8,370.1,DEN,Tim,Patrick,WR,4351,WR90
"August 31, 2022",,228.1,,174.6,134.7,178.7,237.3,TEN,Malik,Willis,QB,8161,QB32
"August 31, 2022",,222.8,,209.0,137.4,188.1,260.1,ATL,Desmond,Ridder,QB,8159,QB33
"August 31, 2022",,,,134.9,149.0,136.3,242.4,ATL,Calvin,Ridley,WR,4981,WR91
"August 31, 2022",,289.7,,154.5,161.2,156.1,281.2,HOU,John,Metchie,WR,8147,WR92
"August 31, 2022",,287.7,,172.6,173.4,170.9,330.6,IND,Jelani,Woods,TE,8219,TE33
"August 31, 2022",,255.0,253.3,163.9,176.1,161.3,286.7,ARI,Keaontay,Ingram,RB,8221,RB73
"August 31, 2022",,299.9,,,179.1,282.0,356.7,CAR,Matt,Corral,QB,8164,QB34
"August 31, 2022",,159.2,,,184.9,,310.6,PIT,Mitch,Trubisky,QB,3976,QB35
"August 31, 2022",,,,182.1,185.6,179.8,367.4,BUF,Khalil,Shakir,WR,8134,WR93
"August 31, 2022",,193.9,,,191.5,,343.4,SF,Jimmy,Garoppolo,QB,1837,QB36
"August 31, 2022",,284.8,,211.8,194.7,192.6,366.9,NE,Tyquan,Thornton,WR,8188,WR94
"August 31, 2022",,256.7,,217.9,197.6,195.7,373.3,CAR,Laviska,Shenault,WR,6814,WR95
"August 31, 2022",,290.9,,220.3,202.1,190.3,329.1,LAR,Kyren,Williams,RB,8150,RB74
"August 31, 2022",,,,218.2,204.6,196.9,396.0,NE,Pierre,Strong,RB,8116,RB75
"August 31, 2022",,,,280.5,206.0,,381.6,WAS,Sam,Howell,QB,8162,QB37
"August 31, 2022",,276.8,,223.2,208.1,209.8,368.5,DEN,Greg,Dulcich,TE,8172,TE34
"August 31, 2022",,278.1,,219.2,209.2,194.8,,GB,Tyler,Badie,RB,8208,RB76
"August 31, 2022",,220.2,,,211.2,,368.6,SEA,Drew,Lock,QB,5854,QB38
"August 31, 2022",,260.2,,221.5,214.1,212.8,400.0,CAR,Terrace,Marshall,WR,7565,WR96
"August 31, 2022",,,,272.6,215.1,299.6,,GB,Jordan,Love,QB,6804,QB39
"August 31, 2022",,,,224.6,215.2,208.6,344.6,KC,Justyn,Ross,WR,8140,WR97
"August 31, 2022",,280.7,,224.3,221.8,215.2,,CHI,Velus,Jones,WR,8223,WR98
"August 31, 2022",,269.3,,247.9,227.3,227.5,385.2,NYG,Daniel,Bellinger,TE,8225,TE35
"August 31, 2022",,,,255.8,228.2,222.6,,PIT,Calvin,Austin,WR,8125,WR99
"August 31, 2022",,298.2,,246.7,230.1,213.0,,JAX,Snoop,Conner,RB,8179,RB77
"August 31, 2022",,186.5,,,232.2,,354.8,CLE,Jacoby,Brissett,QB,3257,QB40
"August 31, 2022",,260.9,,260.2,238.5,231.5,,ATL,Bryan,Edwards,WR,6870,WR100
"August 31, 2022",,251.1,,240.7,239.7,214.8,,CLE,D'Ernest,Johnson,RB,6694,RB78
"August 31, 2022",,266.1,,228.1,241.6,201.0,320.7,BAL,Isaiah,Likely,TE,8131,TE36
"August 31, 2022",,278.6,,,242.4,,,BAL,Tyler,Huntley,QB,7083,QB41
"August 31, 2022",,257.8,,289.7,244.6,266.8,,LAC,William,Fuller,WR,3157,WR101
"August 31, 2022",,271.5,,256.0,245.4,258.5,,TEN,Kyle,Philips,WR,8171,WR102
"August 31, 2022",,258.2,,,246.9,,,CAR,Sam,Darnold,QB,4943,QB42
"August 31, 2022",,,,258.7,247.8,229.3,,SF,Danny,Gray,WR,8176,WR103
"August 31, 2022",,,,,248.2,,,TB,Kyle,Trask,QB,7605,QB43
"August 31, 2022",,286.6,,251.3,249.3,280.0,,TB,Cade,Otton,TE,8111,TE37
"August 31, 2022",,221.1,,,251.5,,,SEA,Geno,Smith,QB,1373,QB44
"August 31, 2022",,296.3,,260.8,251.5,275.3,,GB,Amari,Rodgers,WR,7540,WR104
"August 31, 2022",,282.7,,,253.9,,,NO,Adam,Trautman,TE,6869,TE38
"August 31, 2022",,,,293.4,255.9,263.0,,CLE,Jerome,Ford,RB,8143,RB79
"August 31, 2022",,,,291.9,259.9,264.1,,MIN,Ty,Chandler,RB,8230,RB80
"August 31, 2022",,253.1,,284.1,260.5,265.9,,TEN,Nick,Westbrook-Ikhine,WR,7496,WR105
"August 31, 2022",,291.9,,,262.0,,,CAR,Tommy,Tremble,TE,7694,TE39
"August 31, 2022",,,,295.7,263.7,285.2,,CHI,Abram,Smith,RB,8190,RB81
"August 31, 2022",,,,292.5,264.3,281.3,,DAL,Jake,Ferguson,TE,8110,TE40
"August 31, 2022",,246.6,,276.0,265.1,274.8,,JAX,Zay,Jones,WR,4080,WR106
"August 31, 2022",,,,296.5,266.1,278.2,,TB,Ke'Shawn,Vaughn,RB,6885,RB82
"August 31, 2022",,285.9,,299.1,267.9,283.9,,MIA,Cedrick,Wilson,WR,5113,WR107
"August 31, 2022",,,,,268.9,286.6,,DEN,Kevin,Harris,RB,8174,RB83
"August 31, 2022",,274.7,,,269.2,296.8,,BAL,James,Proche,WR,6957,WR108
"August 31, 2022",,,,244.4,269.6,262.2,,MIA,Myles,Gaskin,RB,5980,RB84
"August 31, 2022",,268.6,224.9,274.5,272.6,256.8,,SF,Jeff,Wilson,RB,5284,RB85
"August 31, 2022",,,,,274.0,,,TEN,Chigoziem,Okonkwo,TE,8210,TE41
"August 31, 2022",,281.6,,281.1,275.6,269.8,,NYG,Matt,Breida,RB,4455,RB86
"August 31, 2022",,,,,276.0,,,PHI,Gardner,Minshew,QB,6011,QB45
"August 31, 2022",,,,294.0,277.7,278.3,,NO,Marquez,Callaway,WR,6989,WR109
"August 31, 2022",,,,286.2,278.3,277.3,,PIT,Benny,Snell,RB,6156,RB87
"August 31, 2022",,259.4,,,278.7,,,NYJ,C.J.,Uzomah,TE,2460,TE42
"August 31, 2022",,,,285.9,280.9,269.9,,BUF,Zack,Moss,RB,6845,RB88
"August 31, 2022",,273.0,,273.7,281.2,260.9,,PHI,Boston,Scott,RB,5122,RB89
"August 31, 2022",,277.0,,,284.9,,,NE,Jonnu,Smith,TE,4144,TE43
"August 31, 2022",,,,,285.4,,,CHI,Trestan,Ebner,RB,8189,RB90
"August 31, 2022",,,,,286.1,,,CLE,Kellen,Mond,QB,7581,QB46
"August 31, 2022",,,,,287.1,,,NYJ,Jeremy,Ruckert,TE,8145,TE44
"August 31, 2022",,283.2,,,287.3,,,SF,Jauan,Jennings,WR,7049,WR110
"August 31, 2022",,293.3,,290.7,289.4,,,LAC,Jalen,Guyton,WR,6421,WR111
"August 31, 2022",,,,,290.7,,,PHI,Quez,Watkins,WR,6927,WR112
"August 31, 2022",,,,,291.2,298.1,,NYG,Jashaun,Corbin,RB,8194,RB91
"August 31, 2022",,,,259.3,292.9,284.6,,CLE,Chris,Carson,RB,4273,RB92
"August 31, 2022",,287.6,,,293.9,,,LAC,Donald,Parham,TE,6074,TE45
"August 31, 2022",,294.2,,,294.9,,,CHI,Byron,Pringle,WR,5199,WR113
"August 31, 2022",,295.5,,,295.7,,,NYG,Sterling,Shepard,WR,3200,WR114
"August 31, 2022",,,,,296.0,,,CLE,Anthony,Schwartz,WR,7533,WR115
"August 31, 2022",,,,,296.8,,,MIA,Teddy,Bridgewater,QB,2152,QB47
"August 31, 2022",,296.2,,,298.8,,,NYJ,Braxton,Berrios,WR,5121,WR116
"August 31, 2022",,,,,299.1,,,SEA,Kennedy,Brooks,RB,8152,RB93
"August 31, 2022",,269.3,206.2,268.2,,295.4,,BAL,Mike,Davis,RB,2431,RB94
"August 31, 2022",,275.4,,,,,,NYJ,Tyler,Conklin,TE,5133,TE46
"August 31, 2022",,292.9,,,,,,HOU,Rex,Burkhead,RB,1387,RB95
"August 31, 2022",,,254.0,,,,,PHI,Trey,Griffey,WR,4324,WR117
"August 31, 2022",,,255.0,,,,,MIN,Cam'Ron,Harris,RB,8231,RB96
"August 31, 2022",,,256.0,,,,,WAS,Curtis,Hodges,TE,8192,TE47
"August 31, 2022",,,257.0,,,,,DET,Chad,Beebe,WR,5570,WR118
"August 31, 2022",,,258.0,,,,,DEN,Andrew,Beck,FB,6323,FB1
"August 31, 2022",,,259.0,,,,,BAL,Shemar,Bridges,WR,8731,WR119
"August 31, 2022",,,261.0,,,,,LAR,Johnathan,Lloyd,WR,6392,WR120
"August 31, 2022",,,262.0,,,,,SEA,Josh,Johnson,RB,8051,RB97
"August 31, 2022",,,263.5,,,,,HOU,Luke,Falk,QB,5108,QB48
"August 31, 2022",,,264.0,,,,,JAX,Charles,Clay,TE,801,TE48
"August 31, 2022",,,265.0,,,,,JAX,Lujuan,Winningham,WR,8650,WR121
"August 31, 2022",,,266.3,,,,,MIN,Anthony,Sherman,RB,973,RB98
"August 31, 2022",,,267.7,,,,,TEN,Dominique,Dafney,TE,7502,TE49
"August 31, 2022",,,268.2,,,,,ARI,Jordan,Reed,TE,1500,TE50
"August 31, 2022",,,269.0,,,,,TEN,Cody,Kessler,QB,3205,QB49
"August 31, 2022",,,269.8,,,,,LAC,Danny,Amendola,WR,491,WR122
"August 31, 2022",,,271.5,,,,,BUF,Andy,Phillips,K,4555,K15
"August 31, 2022",,,272.0,,,,,MIN,Antony,Auclair,TE,4468,TE51
"August 31, 2022",,,273.0,,,,,MIA,Skylar,Thompson,QB,8206,QB50
"August 31, 2022",,,274.0,,,,,MIA,James,Williams,RB,6169,RB99
"August 31, 2022",,,275.0,,,,,MIA,Karel,Hamilton,WR,4364,WR123
"August 31, 2022",,,276.0,,,,,GB,Malik,Taylor,WR,6239,WR124
"August 31, 2022",,,277.0,,,,,ARI,Ra'Shaun,Henry,WR,8571,WR125
"August 31, 2022",,,278.6,,,,,DEN,Mike,Boone,RB,5209,RB100
"August 31, 2022",,,279.0,,,,,BUF,Bra'Lon,Cherry,WR,4779,WR126
"August 31, 2022",,,280.3,,,,,LAC,Zander,Horvath,RB,8428,RB101
"August 31, 2022",,,281.5,,,,,TEN,Tucker,McCann,K,7446,K16
"August 31, 2022",,,282.0,,,,,MIN,Bobo,Wilson,WR,4480,WR127
"August 31, 2022",,,283.5,,,,,ARI,Terry,Godwin,WR,5977,WR128
"August 31, 2022",,,284.0,,,,,CHI,Aca'Cedric,Ware,RB,6187,RB102
"August 31, 2022",,,285.6,,,,,WAS,Juwann,Winfree,WR,6223,WR129
"August 31, 2022",,,286.0,,,,,KC,Chad,Kelly,QB,4051,QB51
"August 31, 2022",,,287.3,,,,,ATL,MyCole,Pruitt,TE,2446,TE52
"August 31, 2022",,,288.0,,,,,TB,Luke,Willson,TE,1603,TE53
"August 31, 2022",,,289.0,,,,,NYG,Max,Borghi,RB,8218,RB103
"August 31, 2022",,,290.0,,,,,MIN,Pooka,Williams,RB,7560,RB104
"August 31, 2022",,,291.0,,,,,LV,Ishmael,Hyman,WR,6209,WR130
"August 31, 2022",,,292.0,,,,,DEN,Jalen,Virgil,WR,8416,WR131
"August 31, 2022",,,293.0,,,,,GB,Tyler,Davis,TE,7131,TE54
"August 31, 2022",,,294.0,,,,,TEN,Keyarris,Garrett,WR,3475,WR132
"August 31, 2022",,,295.0,,,,,WAS,Cam,Sims,WR,5432,WR133
"August 31, 2022",,,296.0,,,,,BUF,Taiwan,Jones,RB,886,RB105
"August 31, 2022",,,297.0,,,,,CHI,Alex,Bachman,WR,6386,WR134
"August 31, 2022",,,298.0,,,,,BUF,Travis,Koontz,TE,8905,TE55
"August 31, 2022",,,299.5,,,,,NE,Matt,Slater,WR,312,WR135
"August 31, 2022",,,300.0,,,,,MIA,John,Ursua,WR,6168,WR136
"August 31, 2022",,,,267.0,,293.5,,CLE,Cade,York,K,8258,K17
"August 31, 2022",,,,,,,55.0,DAL,Micah,Parsons,LB,7640,LB1
"August 31, 2022",,,,,,,58.4,PIT,T.J.,Watt,LB,4070,LB2
"August 31, 2022",,,,,,,71.2,CHI,Roquan,Smith,LB,4960,LB3
"August 31, 2022",,,,,,,76.6,TB,Devin,White,LB,6119,LB4
"August 31, 2022",,,,,,,84.2,CLE,Myles,Garrett,DE,3973,DE1
"August 31, 2022",,,,,,,85.3,IND,Shaquille,Leonard,LB,4990,LB5
"August 31, 2022",,,,,,,86.6,SF,Nick,Bosa,DE,5816,DE2
"August 31, 2022",,,,,,,89.4,SEA,Jordyn,Brooks,LB,6949,LB6
"August 31, 2022",,,,,,,98.6,LAC,Derwin,James,DB,4971,DB1
"August 31, 2022",,,,,,,100.7,SF,Fred,Warner,LB,5041,LB7
"August 31, 2022",,,,,,,106.1,LAR,Aaron,Donald,DT,2227,DT1
"August 31, 2022",,,,,,,112.1,LAC,Joey,Bosa,LB,3156,LB8
"August 31, 2022",,,,,,,113.8,JAX,Foye,Oluokun,LB,5332,LB9
"August 31, 2022",,,,,,,119.2,ARI,Budda,Baker,DB,4081,DB2
"August 31, 2022",,,,,,,122.5,PIT,Minkah,Fitzpatrick,DB,4963,DB3
"August 31, 2022",,,,,,,123.7,LAR,Bobby,Wagner,LB,1233,LB10
"August 31, 2022",,,,,,,125.4,ARI,Isaiah,Simmons,LB,6781,LB11
"August 31, 2022",,,,,,,131.5,SEA,Jamal,Adams,SS,4077,SS1
"August 31, 2022",,,,,,,132.3,CAR,Jeremy,Chinn,DB,7016,DB4
"August 31, 2022",,,,,,,133.8,DAL,Trevon,Diggs,CB,6809,CB1
"August 31, 2022",,,,,,,143.8,MIN,Eric,Kendricks,LB,2350,LB12
"August 31, 2022",,,,,,,152.5,CAR,Brian,Burns,DE,5862,DE3
"August 31, 2022",,,,,,,154.4,LV,Maxx,Crosby,DE,5991,DE4
"August 31, 2022",,,,,,,155.7,TB,Antoine,Winfield,DB,6888,DB5
"August 31, 2022",,,,,,,157.0,NYJ,C.J.,Mosley,LB,1875,LB13
"August 31, 2022",,,,,,,158.6,BAL,Patrick,Queen,LB,6807,LB14
"August 31, 2022",,,,,,,159.8,WAS,Chase,Young,DE,6782,DE5
"August 31, 2022",,,,,,,161.1,DET,Aidan,Hutchinson,DL,8289,DL1
"August 31, 2022",,,,,,,163.5,CIN,Logan,Wilson,LB,6880,LB15
"August 31, 2022",,,,,,,167.1,GB,De'Vondre,Campbell,LB,3276,LB16
"August 31, 2022",,,,,,,168.8,IND,DeForest,Buckner,DT,3172,DT2
"August 31, 2022",,,,,,,169.3,CIN,Jessie,Bates,DB,5017,DB6
"August 31, 2022",,,,,,,171.0,MIN,Danielle,Hunter,DE,2393,DE6
"August 31, 2022",,,,,,,172.5,BAL,Kyle,Hamilton,DB,8339,DB7
"August 31, 2022",,,,,,,174.6,BUF,Jordan,Poyer,DB,1343,DB8
"August 31, 2022",,,,,,,176.4,NYG,Blake,Martinez,LB,3291,LB17
"August 31, 2022",,,,,,,177.9,NYG,Xavier,McKinney,DB,6788,DB9
"August 31, 2022",,,,,,,178.4,CLE,Jeremiah,Owusu-Koramoah,LB,7651,LB18
"August 31, 2022",,,,,,,179.1,NYG,Kayvon,Thibodeaux,DL,8355,DL2
"August 31, 2022",,,,,,,181.2,WAS,Cole,Holcomb,LB,6220,LB19
"August 31, 2022",,,,,,,183.5,JAX,Josh,Allen,DE,5840,DE7
"August 31, 2022",,,,,,,186.4,CIN,Trey,Hendrickson,DE,4135,DE8
"August 31, 2022",,,,,,,187.6,DEN,Justin,Simmons,DB,3262,DB10
"August 31, 2022",,,,,,,188.7,LAR,Jalen,Ramsey,CB,3160,CB2
"August 31, 2022",,,,,,,192.4,BUF,Tremaine,Edmunds,LB,4968,LB20
"August 31, 2022",,,,,,,218.9,CIN,Sam,Hubbard,DE,5015,DE9
"August 31, 2022",,,,,,,219.3,PHI,Kyzir,White,LB,5348,LB21
"August 31, 2022",,,,,,,220.0,KC,Nick,Bolton,LB,7648,LB22
"August 31, 2022",,,,,,,222.5,DEN,Pat,Surtain,CB,7641,CB3
"August 31, 2022",,,,,,,224.3,TB,Shaquil,Barrett,LB,1999,LB23
"August 31, 2022",,,,,,,226.6,NYJ,Sauce,Gardner,DB,8290,DB11
"August 31, 2022",,,,,,,228.0,TEN,Harold,Landry,LB,5030,LB24
"August 31, 2022",,,,,,,230.8,NE,Kyle,Dugger,DB,6872,DB12
"August 31, 2022",,,,,,,232.9,TEN,Kevin,Byard,DB,3233,DB13
"August 31, 2022",,,,,,,233.0,JAX,Devin,Lloyd,LB,8329,LB25
"August 31, 2022",,,,,,,235.0,LAC,Khalil,Mack,LB,2036,LB26
"August 31, 2022",,,,,,,238.4,IND,Bobby,Okereke,LB,5944,LB27
"August 31, 2022",,,,,,,239.3,PIT,Cameron,Heyward,DT,843,DT3
"August 31, 2022",,,,,,,240.0,JAX,Travon,Walker,lb,8265,lb28
"August 31, 2022",,,,,,,241.9,BUF,Greg,Rousseau,DE,7627,DE10
"August 31, 2022",,,,,,,242.1,MIA,Jevon,Holland,DB,7666,DB14
"August 31, 2022",,,,,,,244.6,BUF,Von,Miller,LB,871,LB29
"August 31, 2022",,,,,,,245.6,IND,Kenny,Moore,CB,4427,CB4
"August 31, 2022",,,,,,,246.3,PHI,Haason,Reddick,LB,4063,LB30
"August 31, 2022",,,,,,,248.5,NO,Tyrann,Mathieu,DB,1576,DB15
"August 31, 2022",,,,,,,250.6,ATL,Deion,Jones,LB,3222,LB31
"August 31, 2022",,,,,,,251.2,BAL,Marlon,Humphrey,CB,4071,CB5
"August 31, 2022",,,,,,,254.9,TEN,Jeffery,Simmons,DT,6125,DT4
"August 31, 2022",,,,,,,257.8,NO,Cameron,Jordan,DE,957,DE11
"August 31, 2022",,,,,,,258.5,TB,Lavonte,David,LB,1192,LB32
"August 31, 2022",,,,,,,259.8,ARI,Jalen,Thompson,DB,6711,DB16
"August 31, 2022",,,,,,,262.3,WAS,Montez,Sweat,DE,6124,DE12
"August 31, 2022",,,,,,,264.7,NYJ,Quincy,Williams,LB,6214,LB33
"August 31, 2022",,,,,,,265.6,TEN,Zach,Cunningham,LB,4110,LB34
"August 31, 2022",,,,,,,268.2,MIN,Harrison,Smith,DB,1213,DB17
"August 31, 2022",,,,,,,269.9,CIN,Vonn,Bell,DB,3230,DB18
"August 31, 2022",,,,,,,272.1,PHI,Nakobe,Dean,LB,8267,LB35
"August 31, 2022",,,,,,,274.8,LV,Denzel,Perryman,LB,2353,LB36
"August 31, 2022",,,,,,,277.3,PHI,Jordan,Davis,DL,8269,DL3
"August 31, 2022",,,,,,,278.6,NE,Matt,Judon,LB,3303,LB37
"August 31, 2022",,,,,,,303.7,NO,Demario,Davis,LB,1052,LB38
"August 31, 2022",,,,,,,304.2,WAS,Jonathan,Allen,DT,4032,DT5
"August 31, 2022",,,,,,,305.7,GB,Rashan,Gary,LB,5839,LB39
"August 31, 2022",,,,,,,307.7,MIA,Jaelan,Phillips,LB,7635,LB40
"August 31, 2022",,,,,,,308.5,WAS,Kamren,Curl,DB,7136,DB19
"August 31, 2022",,,,,,,309.0,ATL,A.J.,Terrell,CB,6836,CB6
"August 31, 2022",,,,,,,311.0,LAC,J.C.,Jackson,DB,5193,DB20
"August 31, 2022",,,,,,,312.3,PIT,Myles,Jack,LB,3166,LB41
"August 31, 2022",,,,,,,313.5,DEN,Bradley,Chubb,LB,4967,LB42
"August 31, 2022",,,,,,,314.1,NYJ,Quinnen,Williams,DT,6118,DT6
"August 31, 2022",,,,,,,314.5,LV,Chandler,Jones,LB,1038,LB43
"August 31, 2022",,,,,,,316.7,HOU,Derek,Stingley,DB,8308,DB21
"August 31, 2022",,,,,,,317.4,LV,Logan,Ryan,DB,1367,DB22
"August 31, 2022",,,,,,,319.1,MIN,Lewis,Cine,DB,8268,DB23
"August 31, 2022",,,,,,,321.7,MIA,Jerome,Baker,LB,5056,LB44
"August 31, 2022",,,,,,,322.1,GB,Quay,Walker,LB,8266,LB45
"August 31, 2022",,,,,,,323.4,LAR,Taylor,Rapp,DB,5882,DB24
"August 31, 2022",,,,,,,324.0,PIT,Alex,Highsmith,LB,7113,LB46
"August 31, 2022",,,,,,,325.0,CAR,Shaq,Thompson,LB,2330,LB47
"August 31, 2022",,,,,,,326.9,SEA,Quandre,Diggs,DB,2501,DB25
"August 31, 2022",,,,,,,327.8,NO,Marcus,Davenport,DE,4965,DE13
"August 31, 2022",,,,,,,328.8,LV,Johnathan,Abram,DB,5860,DB26
"August 31, 2022",,,,,,,335.0,HOU,Christian,Kirksey,LB,1905,LB48
"August 31, 2022",,,,,,,337.2,KC,George,Karlaftis,DL,8385,DL4
"August 31, 2022",,,,,,,338.5,ARI,Zaven,Collins,LB,7637,LB49
"August 31, 2022",,,,,,,339.8,NYG,Leonard,Williams,DE,2311,DE14
"August 31, 2022",,,,,,,340.2,MIA,Xavien,Howard,CB,3215,CB7
"August 31, 2022",,,,,,,341.3,DAL,Demarcus,Lawrence,DE,2064,DE15
"August 31, 2022",,,,,,,341.9,IND,Nick,Cross,DB,8392,DB27
"August 31, 2022",,,,,,,345.4,IND,Yannick,Ngakoue,DE,3238,DE16
"August 31, 2022",,,,,,,347.2,BAL,Odafe,Oweh,LB,7626,LB50
"August 31, 2022",,,,,,,349.8,PIT,Devin,Bush,LB,5843,LB51
"August 31, 2022",,,,,,,350.1,MIN,Jordan,Hicks,LB,2389,LB52
"August 31, 2022",,,,,,,353.5,NO,Marshon,Lattimore,CB,4059,CB8
"August 31, 2022",,,,,,,355.1,NYJ,Jermaine,Johnson,LB,8398,LB53
"August 31, 2022",,,,,,,357.1,NE,Jabrill,Peppers,DB,4056,DB28
"August 31, 2022",,,,,,,358.6,GB,Jaire,Alexander,CB,4979,CB9
"August 31, 2022",,,,,,,359.4,MIA,Christian,Wilkins,DT,6120,DT7
"August 31, 2022",,,,,,,359.8,IND,Kwity,Paye,DE,7633,DE17
"August 31, 2022",,,,,,,362.6,CHI,Jaquan,Brisker,DB,8323,DB29
"August 31, 2022",,,,,,,363.0,KC,Chris,Jones,DT,3558,DT8
"August 31, 2022",,,,,,,364.3,TEN,David,Long,LB,5928,LB54
"August 31, 2022",,,,,,,371.6,LAR,Jordan,Fuller,DB,6968,DB30
"August 31, 2022",,,,,,,372.5,MIN,Za'Darius,Smith,LB,2427,LB55
"August 31, 2022",,,,,,,374.6,BUF,Ed,Oliver,DT,5841,DT9
"August 31, 2022",,,,,,,377.0,WAS,Jamin,Davis,LB,7634,LB56
"August 31, 2022",,,,,,,378.0,CHI,Robert,Quinn,LB,967,LB57
"August 31, 2022",,,,,,,379.8,NYG,Azeez,Ojulari,LB,7653,LB58
"August 31, 2022",,,,,,,380.9,PHI,Josh,Sweat,DE,4999,DE18
"August 31, 2022",,,,,,,383.6,DAL,Jayron,Kearse,DB,3399,DB31
"August 31, 2022",,,,,,,384.7,BUF,Matt,Milano,LB,4191,LB59
"August 31, 2022",,,,,,,386.7,PHI,T.J.,Edwards,LB,5960,LB60
"August 31, 2022",,,,,,,389.2,KC,Justin,Reid,DB,5036,DB32
"August 31, 2022",,,,,,,391.8,LAC,Nasir,Adderley,DB,5881,DB33
"August 31, 2022",,,,,,,395.8,KC,Leo,Chenal,LB,8362,LB61
"August 31, 2022",,,,,,,398.6,BAL,David,Ojabo,DL,8287,DL5
