"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"136","George Pickens","PIT","wr","9","17","170.9","0","0","0","0","0","0","0","0","0","0","94.7806","59.1713","811.8718","5.0792","0.5754","0.2877","0.1574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Robert Woods","TEN","wr","6","17","170.7","0","0","0","0","0","0","0","1.8872","7.1013","0.0705","96.351","71.7179","701.1017","4.6165","0.6616","0.3308","0.1834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Chase Claypool","PIT","wr","9","17","170.6","0","0","0","0","0","0","0","13.1389","73.6692","0.5786","90.1001","55.9272","761.3352","4.6754","1.0785","0.5393","0.1007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Hunter Henry","NE","te","10","17","126.7","0","0","0","0","0","0","0","0.4554","2.1694","0.0162","66.7493","46.0878","534.7394","4.4618","0.3812","0.1906","0.1246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Derek Carr","LV","qb","6","17","307.7","0","415.8065","617.1825","4385.5918","30.1396","7.6956","37.6367","47.799","121.1085","1.7159","0","0","0","0","11.4379","5.7189","1.3385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Nico Collins","HST","wr","6","17","169.8","0","0","0","0","0","0","0","0.7083","4.4947","0.027","94.6629","58.3493","816.7991","4.8443","0.5169","0.2585","0.1971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Kirk Cousins","MIN","qb","7","17","306.7","0","381.5059","592.4049","4498.091","30.3881","11.1933","36.9828","36.594","150.9195","0.9805","0","0","0","0","12.046","6.023","0.7524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Will Dissly","SEA","te","11","17","125.3","0","0","0","0","0","0","0","0","0","0","67.0944","52.9535","511.5883","3.5151","0.6882","0.3441","0.2175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Devin Singletary","BUF","rb","7","17","107.7","0","0","0","0","0","0","0","120.9769","541.8489","3.8505","19.8282","16.227","116.7693","0.5097","1.2443","0.6222","0.0354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Trevor Lawrence","JAX","qb","11","17","300.6","0","376.8491","602.2927","4180.7973","25.2921","17.4718","39.1728","90.4098","340.134","3.3117","0","0","0","0","12.9344","6.4672","1.129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Rex Burkhead","HST","rb","6","17","102.8","0","0","0","0","0","0","0","83.5784","323.478","3.1635","31.7432","25.7008","190.5558","1.152","0.7288","0.3644","0.0837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Rachaad White","TB","rb","11","17","102.6","0","0","0","0","0","0","0","66.0848","274.0948","2.0941","37.9947","31.0779","238.5417","1.2993","0.7669","0.3835","0.1394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Donovan Peoples-Jones","CLV","wr","9","17","161.1","0","0","0","0","0","0","0","0.8764","5.2831","0.0328","80.4004","48.2134","816.5177","5.0419","0.567","0.2835","0.2748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Hayden Hurst","CIN","te","10","17","114.5","0","0","0","0","0","0","0","0.7814","4.1811","0.0303","64.5767","46.3828","445.6083","3.8347","0.8503","0.4252","0.2048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Justin Fields","CHI","qb","14","17","295","0","351.8686","536.7223","3701.8313","22.503","16.1358","58.0805","140.0471","485.9515","5.1033","0","0","0","0","16.3687","8.1844","1.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Pat Freiermuth","PIT","te","9","17","113.7","0","0","0","0","0","0","0","0","0","0","62.0169","47.3033","443.4007","3.6423","0.5982","0.2991","0.262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Marlon Mack","HST","rb","6","17","97.2","0","0","0","0","0","0","0","97.7442","388.0463","2.8605","26.0748","20.9913","157.6555","0.7667","0.823","0.4115","0.1255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Van Jefferson","LA","wr","7","17","155","0","0","0","0","0","0","0","1.6609","10.1515","0.0676","82.0376","51.2586","706.8189","5.2754","0.3891","0.1945","0.1026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Michael Gallup","DAL","wr","9","17","154.6","0","0","0","0","0","0","0","1.7298","9.2969","0.063","84.0255","51.8814","729.8963","4.7482","0.369","0.1845","0.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Mo Alie-Cox","IND","te","14","17","110.7","0","0","0","0","0","0","0","0","0","0","59.7769","42.1827","459.3697","3.7536","0.6586","0.3293","0.1818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Mac Jones","NE","qb","10","17","291","0","353.1595","550.876","4119.7541","28.352","14.9886","33.7591","52.1215","193.306","1.6592","0","0","0","0","8.4429","4.2214","1.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Kadarius Toney","NYG","wr","9","17","153.4","0","0","0","0","0","0","0","4.4513","27.4825","0.1848","82.5592","57.6665","666.6062","4.2152","0.5641","0.282","0.1085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Robbie Anderson","CAR","wr","13","17","152.5","0","0","0","0","0","0","0","2.3411","11.1763","0.0683","97.0959","63.4157","640.8405","3.8607","0.3608","0.1804","0.2606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Alexander Mattison","MIN","rb","7","17","92.3","0","0","0","0","0","0","0","79.794","339.4642","2.3808","26.305","21.5928","168.4475","0.9748","0.6282","0.3141","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Zach Wilson","NYJ","qb","10","17","288.1","0","347.9417","558.8476","3988.6383","24.7534","14.7585","52.5287","72.822","273.9552","3.2733","0","0","0","0","10.3825","5.1913","1.2365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Isiah Pacheco","KC","rb","8","17","90.2","0","0","0","0","0","0","0","81.9964","331.2392","2.8427","24.764","20.1435","151.4532","0.8269","0.7582","0.3791","0.0625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Gus Edwards","BLT","rb","10","17","90","0","0","0","0","0","0","0","98.2739","448.6182","3.1768","15.4885","12.2437","108.159","0.5728","0.959","0.4795","0.0505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Matt Ryan","IND","qb","14","17","285.9","0","381.3254","587.3971","4195.4839","27.6401","8.4316","35.3644","50.021","52.6724","2.0172","0","0","0","0","7.8437","3.9218","1.2738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Mark Ingram II","NO","rb","14","17","87.8","0","0","0","0","0","0","0","84.7065","343.0998","3.1695","22.2524","18.3466","133.3726","0.493","0.6529","0.3264","0.0801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Rondale Moore","ARZ","wr","13","17","146.5","0","0","0","0","0","0","0","25.6309","162.8159","0.8866","74.0611","58.8002","493.5767","2.889","1.9318","0.9659","0.2004","1211.9088","0.7878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Boston Scott","PHI","rb","7","17","85.1","0","0","0","0","0","0","0","70.9202","290.1496","2.7592","23.8757","19.1864","155.1068","0.8571","0.7691","0.3845","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Evan Engram","JAX","te","11","17","100.4","0","0","0","0","0","0","0","0","0","0","61.3777","41.7153","439.2902","2.4624","0.6133","0.3066","0.1393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Davis Mills","HST","qb","6","17","280.9","0","387.9817","606.1843","4274.174","25.517","18.4541","44.0878","37.5646","203.532","1.3175","0","0","0","0","8.9511","4.4756","1.2447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Darrel Williams","ARZ","rb","13","17","82.9","0","0","0","0","0","0","0","42.6459","161.1884","1.3698","36.7191","30.1353","216.5132","1.093","0.3727","0.1863","0.1942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Logan Thomas","WAS","te","14","17","98.6","0","0","0","0","0","0","0","0","0","0","54.2617","38.6235","396.2186","3.3804","0.4554","0.2277","0.1479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Jonnu Smith","NE","te","10","17","98.6","0","0","0","0","0","0","0","5.4643","35.9606","0.236","52.6694","39.3272","354.2658","3.137","0.542","0.271","0.1292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","K.J. Hamler","DEN","wr","9","17","139.5","0","0","0","0","0","0","0","0.8351","4.6952","0.0311","79.2659","48.5963","640.8509","4.346","0.4365","0.2182","0.1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Sammy Watkins","GB","wr","14","17","138.4","0","0","0","0","0","0","0","0.8281","3.6954","0.0244","75.8036","50.7138","624.4667","4.1294","0.7126","0.3563","0.1592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Jared Goff","DET","qb","6","17","275.6","0","384.178","593.1114","4130.097","26.4544","9.997","36.6286","30.1045","88.1261","1.2955","0","0","0","0","7.9971","3.9985","1.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Jalen Tolbert","DAL","wr","9","17","137.6","0","0","0","0","0","0","0","0","0","0","71.9355","46.5761","656.3052","4.2466","0.4529","0.2265","0.0936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","K.J. Osborn","MIN","wr","7","17","137.5","0","0","0","0","0","0","0","0.858","5.1566","0.032","74.531","49.75","611.2207","4.3954","1.1563","0.5782","0.0728","261.4642","0.2959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Samaje Perine","CIN","rb","10","17","77.7","0","0","0","0","0","0","0","46.1024","201.0289","1.4727","32.0026","26.4132","171.8149","0.8759","0.4691","0.2346","0.0691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","DeVante Parker","NE","wr","10","17","136.9","0","0","0","0","0","0","0","0.9107","4.0508","0.0316","76.136","49.3544","611.7055","4.3054","0.5096","0.2548","0.0866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Randall Cobb","GB","wr","14","17","135.5","0","0","0","0","0","0","0","0.8281","2.9005","0.0206","68.9642","51.0211","590.7016","4.1393","0.4297","0.2149","0.1676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Wan'Dale Robinson","NYG","wr","9","17","135.4","0","0","0","0","0","0","0","2.3909","15.8789","0.1049","76.4062","51.218","588.9643","3.8586","0.5269","0.2635","0.1035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","DeAndre Hopkins","ARZ","wr","13","11","135","0","0","0","0","0","0","0","0.5199","1.9406","0.0163","69.5078","48.6015","607.679","4.251","0.685","0.3425","0.0845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Zamir White","LV","rb","6","17","74.3","0","0","0","0","0","0","0","95.2522","361.1416","2.4176","14.5026","11.7984","89.3888","0.5163","0.759","0.3795","0.1354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Isaiah Spiller","LAC","rb","8","17","73.8","0","0","0","0","0","0","0","62.272","260.8206","1.9034","22.5348","18.4039","140.2662","0.6792","0.6084","0.3042","0.0513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Alec Pierce","IND","wr","14","17","133.3","0","0","0","0","0","0","0","0","0","0","70.8467","44.4393","634.158","4.227","0.4321","0.2161","0.1508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Austin Hooper","TEN","te","6","17","88","0","0","0","0","0","0","0","0","0","0","50.7656","37.2221","342.7864","2.7331","0.3219","0.161","0.1303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Harrison Bryant","CLV","te","9","17","87.1","0","0","0","0","0","0","0","0","0","0","47.4156","34.1583","365.3058","2.7341","0.5585","0.2793","0.1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Albert Okwuegbunam","DEN","te","9","17","85.6","0","0","0","0","0","0","0","0","0","0","45.6697","34.3145","363.1377","2.49","0.4576","0.2288","0.1411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Brevin Jordan","HST","te","6","17","84.9","0","0","0","0","0","0","0","0","0","0","47.6149","34.7069","351.28","2.4736","0.3907","0.1953","0.1868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Skyy Moore","KC","wr","8","17","128.5","0","0","0","0","0","0","0","0.7663","5.0994","0.0341","68.2519","45.7141","576.1513","4.0893","0.4538","0.2269","0.0936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Nelson Agholor","NE","wr","10","17","126.3","0","0","0","0","0","0","0","1.8214","8.4264","0.0543","64.6634","38.8332","612.4821","4.1774","0.2849","0.1424","0.0726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Khalil Herbert","CHI","rb","14","17","66.6","0","0","0","0","0","0","0","66.5933","273.2922","1.8499","17.6965","14.3091","110.7411","0.5123","0.842","0.421","0.059","556.2287","0.3109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Giovani Bernard","TB","rb","11","17","65.4","0","0","0","0","0","0","0","42.3418","169.3703","1.5966","23.5829","19.165","139.1552","0.9963","0.5105","0.2552","0.0605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Donald Parham","LAC","te","8","17","80.7","0","0","0","0","0","0","0","0","0","0","42.6334","30.1604","349.9889","2.5676","0.3259","0.163","0.1482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","James Robinson","JAX","rb","11","17","64.4","0","0","0","0","0","0","0","69.4888","298.4044","2.3219","13.5144","11.0915","76.5744","0.3037","0.5319","0.266","0.1623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Nick Westbrook-Ikhine","TEN","wr","6","17","123.3","0","0","0","0","0","0","0","0.9436","5.6868","0.0337","64.234","44.5291","553.1993","3.7719","0.528","0.264","0.1417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Jameis Winston","NO","qb","14","17","257.8","0","343.8782","529.4281","3770.4755","23.1085","16.1594","42.7209","70.5736","235.4689","1.5434","0","0","0","0","9.0859","4.543","1.1969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","David Bell","CLV","wr","9","17","119.6","0","0","0","0","0","0","0","1.7528","11.6746","0.0685","64.9388","43.0812","546.1217","3.4703","1.5848","0.7924","0.1312","1226.5856","0.8286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Chuba Hubbard","CAR","rb","13","17","59.9","0","0","0","0","0","0","0","59.6977","228.4763","1.6418","17.6538","14.1707","107.5215","0.5048","1.668","0.834","0.0415","1329.7274","0.8497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Christian Watson","GB","wr","14","17","118.6","0","0","0","0","0","0","0","0","0","0","62.1247","39.3322","570.2113","3.6939","0.3825","0.1912","0.151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Geoff Swaim","TEN","te","6","17","73.9","0","0","0","0","0","0","0","0","0","0","39.8873","32.7744","260.6015","2.5111","0.3495","0.1747","0.0769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Anthony Firkser","ATL","te","14","17","72.4","0","0","0","0","0","0","0","0","0","0","41.0418","30.3473","305.4598","1.9052","0.3806","0.1903","0.1282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Byron Pringle","CHI","wr","14","17","115.9","0","0","0","0","0","0","0","0.7789","4.1879","0.0291","65.5813","45.3436","496.6923","3.3744","0.3657","0.1828","0.1064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Jeff Wilson Jr.","SF","rb","9","17","55.8","0","0","0","0","0","0","0","51.8321","218.2659","2.248","11.8686","9.5408","72.106","0.6688","0.6031","0.3015","0.0313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Zay Jones","JAX","wr","11","17","114.6","0","0","0","0","0","0","0","1.1208","5.5316","0.0363","69.8242","43.1499","513.1601","3.2209","0.3523","0.1761","0.1133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Sony Michel","MIA","rb","11","17","54.4","0","0","0","0","0","0","0","71.5316","296.8469","2.0518","8.0714","6.5403","46.2613","0.2317","0.3915","0.1958","0.0319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Kenneth Gainwell","PHI","rb","7","17","54.2","0","0","0","0","0","0","0","59.3076","239.6537","1.9466","11.4188","9.144","72.0674","0.4053","0.7796","0.3898","0.0919","354.5453","0.2267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Mecole Hardman","KC","wr","8","17","113.8","0","0","0","0","0","0","0","9.1959","54.468","0.3476","58.5879","42.6109","471.1916","2.8443","1.7009","0.8505","0.1449","1119.907","0.9218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Chris Evans","CIN","rb","10","17","53.5","0","0","0","0","0","0","0","32.8187","137.5614","1.0143","18.2872","14.4842","130.2791","1.0294","0.3501","0.1751","0.0525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Jeremy Sprinkle","DAL","te","9","17","69.3","0","0","0","0","0","0","0","0","0","0","38.688","28.253","281.407","2.1432","0.3301","0.165","0.0849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Treylon Burks","TEN","wr","6","17","112.9","0","0","0","0","0","0","0","2.8309","18.8506","0.1056","58.5358","40.0522","508.7968","3.2575","0.4236","0.2118","0.0717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","A.J. Green","ARZ","wr","13","17","111.9","0","0","0","0","0","0","0","0","0","0","61.8754","37.6099","521.3627","3.6857","0.2289","0.1145","0.0735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Durham Smythe","MIA","te","11","17","67.6","0","0","0","0","0","0","0","0","0","0","37.4745","30.1588","260.4083","1.887","0.3102","0.1551","0.1239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Greg Dulcich","DEN","te","9","17","67.1","0","0","0","0","0","0","0","0","0","0","35.6959","25.2697","296.4292","2.0166","0.2994","0.1497","0.1152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Kyle Rudolph","TB","te","11","17","66.8","0","0","0","0","0","0","0","0","0","0","35.3744","27.3463","250.6972","2.3639","0.3535","0.1768","0.167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Daniel Bellinger","NYG","te","9","17","66.8","0","0","0","0","0","0","0","0","0","0","37.054","26.7807","280.2015","1.9976","0.3173","0.1587","0.0798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Tyler Conklin","NYJ","te","10","17","66.6","0","0","0","0","0","0","0","0","0","0","38.1842","28.3806","272.1736","1.8296","0.4213","0.2106","0.1072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
